SK_ID_CURR,N_PREV_APPLICATIONS,N_PREV_REFUSED,N_PREV_APPROVED,PREV_REFUSED_RATIO
118469,2,0,2,0.0
118470,1,0,1,0.0
118471,3,0,2,0.0
118472,2,1,1,0.5
118473,2,0,2,0.0
118474,1,0,1,0.0
118475,5,0,2,0.0
118476,1,0,1,0.0
118477,4,0,4,0.0
118478,7,2,5,0.2857142857142857
118479,6,0,5,0.0
118480,5,0,4,0.0
118481,8,0,7,0.0
118482,4,0,4,0.0
118483,16,3,7,0.1875
118484,2,0,0,0.0
118485,1,0,1,0.0
118487,9,3,6,0.3333333333333333
118488,7,0,5,0.0
118489,4,2,1,0.5
118490,3,1,1,0.3333333333333333
118491,8,0,4,0.0
118492,3,0,2,0.0
118493,4,0,3,0.0
118494,9,0,6,0.0
118495,3,0,3,0.0
118496,5,3,1,0.6
118497,1,0,1,0.0
118498,7,4,2,0.5714285714285714
118499,1,0,1,0.0
118500,1,0,1,0.0
118501,2,0,2,0.0
118502,5,1,4,0.2
118503,1,0,1,0.0
118504,4,0,4,0.0
118505,12,0,6,0.0
118506,8,1,3,0.125
118507,5,1,3,0.2
118508,4,1,3,0.25
118509,2,0,2,0.0
118510,9,0,8,0.0
118511,3,0,3,0.0
118512,10,2,5,0.2
118513,8,1,2,0.125
118514,1,0,1,0.0
118515,2,1,1,0.5
118516,8,0,6,0.0
118517,5,1,4,0.2
118518,1,0,1,0.0
118519,1,0,1,0.0
118520,3,0,3,0.0
118521,10,1,6,0.1
118522,5,0,2,0.0
118523,11,6,3,0.5454545454545454
118524,2,0,2,0.0
118525,13,1,10,0.07692307692307693
118526,1,0,1,0.0
118527,2,0,2,0.0
118528,2,1,1,0.5
118529,5,1,4,0.2
118530,3,0,3,0.0
118531,5,0,4,0.0
118532,7,1,5,0.14285714285714285
118533,4,0,3,0.0
118534,4,0,3,0.0
118535,1,0,1,0.0
118536,12,5,4,0.4166666666666667
118537,8,1,3,0.125
118538,1,0,1,0.0
118539,1,0,1,0.0
118540,6,0,5,0.0
118541,5,0,5,0.0
118542,5,1,4,0.2
118543,1,0,1,0.0
118544,4,2,2,0.5
118545,2,0,2,0.0
118546,3,0,3,0.0
118547,5,1,4,0.2
118548,6,1,4,0.16666666666666666
118549,1,0,1,0.0
118550,5,0,5,0.0
118551,5,1,3,0.2
118552,4,0,4,0.0
118553,3,0,3,0.0
118554,4,0,3,0.0
118555,1,0,1,0.0
118556,1,0,1,0.0
118557,5,0,3,0.0
118558,11,6,5,0.5454545454545454
118559,5,0,5,0.0
118560,2,0,2,0.0
118561,6,0,6,0.0
118562,1,0,1,0.0
118563,1,0,1,0.0
118564,1,0,1,0.0
118565,1,0,1,0.0
118566,3,0,3,0.0
118567,5,0,4,0.0
118568,1,0,1,0.0
118569,10,3,4,0.3
118570,2,0,1,0.0
118571,2,0,2,0.0
118572,12,5,3,0.4166666666666667
118573,4,1,3,0.25
118574,3,0,2,0.0
118575,10,4,5,0.4
118576,6,1,4,0.16666666666666666
118577,11,0,11,0.0
118579,2,0,1,0.0
118580,1,0,1,0.0
118581,2,0,2,0.0
118582,4,0,3,0.0
118583,1,0,1,0.0
118584,5,0,4,0.0
118585,1,0,1,0.0
118586,13,2,9,0.15384615384615385
118587,2,0,1,0.0
118588,4,2,2,0.5
118589,5,2,3,0.4
118590,5,0,5,0.0
118591,2,0,1,0.0
118592,7,0,7,0.0
118593,1,0,1,0.0
118594,3,0,2,0.0
118595,3,0,3,0.0
118596,3,0,3,0.0
118597,9,1,6,0.1111111111111111
118598,6,3,3,0.5
118599,1,0,1,0.0
118600,1,0,1,0.0
118601,9,1,3,0.1111111111111111
118602,1,0,1,0.0
118603,2,0,1,0.0
118604,1,0,1,0.0
118605,8,2,4,0.25
118606,5,0,5,0.0
118607,4,0,2,0.0
118608,1,0,1,0.0
118609,2,0,2,0.0
118610,2,0,2,0.0
118611,3,0,3,0.0
118612,5,1,4,0.2
118613,1,0,1,0.0
118614,3,0,3,0.0
118615,6,1,4,0.16666666666666666
118616,14,1,12,0.07142857142857142
118617,2,0,1,0.0
118618,2,0,2,0.0
118619,2,0,2,0.0
118620,7,3,2,0.42857142857142855
118621,1,0,1,0.0
118622,8,0,3,0.0
118623,1,0,1,0.0
118624,2,0,2,0.0
118625,5,3,2,0.6
118626,11,2,6,0.18181818181818182
118627,2,0,2,0.0
118628,1,0,1,0.0
118629,4,0,3,0.0
118631,1,0,1,0.0
118632,3,1,2,0.3333333333333333
118633,9,3,4,0.3333333333333333
118634,1,0,1,0.0
118635,5,3,2,0.6
118636,6,3,3,0.5
118637,7,1,4,0.14285714285714285
118638,1,0,1,0.0
118641,2,0,2,0.0
118642,6,0,5,0.0
118643,2,1,1,0.5
118644,8,6,1,0.75
118645,7,1,4,0.14285714285714285
118646,1,0,1,0.0
118647,1,0,1,0.0
118648,2,0,2,0.0
118649,2,0,1,0.0
118650,7,3,2,0.42857142857142855
118652,9,1,6,0.1111111111111111
118653,12,0,12,0.0
118654,6,0,5,0.0
118655,2,0,2,0.0
118656,2,0,2,0.0
118657,14,0,13,0.0
118658,4,0,4,0.0
118659,1,0,1,0.0
118660,5,2,3,0.4
118661,2,1,1,0.5
118663,15,3,7,0.2
118664,2,0,2,0.0
118665,6,1,2,0.16666666666666666
118666,1,0,1,0.0
118667,1,0,1,0.0
118668,2,0,2,0.0
118669,6,0,5,0.0
118670,17,4,11,0.23529411764705882
118671,5,1,4,0.2
118672,4,0,2,0.0
118673,4,0,3,0.0
118675,2,0,2,0.0
118676,9,2,7,0.2222222222222222
118677,15,4,4,0.26666666666666666
118678,6,0,6,0.0
118679,10,8,2,0.8
118680,6,3,2,0.5
118681,4,0,4,0.0
118682,6,0,6,0.0
118683,12,5,3,0.4166666666666667
118684,7,5,1,0.7142857142857143
118685,6,1,3,0.16666666666666666
118686,2,0,1,0.0
118687,2,0,2,0.0
118688,5,0,2,0.0
118689,2,0,2,0.0
118690,5,1,3,0.2
118691,1,0,1,0.0
118692,3,0,2,0.0
118693,2,0,1,0.0
118694,2,1,1,0.5
118695,2,0,2,0.0
118696,16,2,5,0.125
118697,4,0,2,0.0
118698,12,2,10,0.16666666666666666
118699,1,0,1,0.0
118700,2,0,1,0.0
118701,3,0,2,0.0
118702,7,0,4,0.0
118703,1,0,1,0.0
118704,9,1,7,0.1111111111111111
118706,19,9,3,0.47368421052631576
118707,2,0,2,0.0
118708,4,1,3,0.25
118709,4,0,4,0.0
118710,3,0,3,0.0
118711,2,1,1,0.5
118712,5,0,3,0.0
118713,16,4,9,0.25
118714,7,2,3,0.2857142857142857
118715,2,0,1,0.0
118716,5,3,1,0.6
118717,2,0,2,0.0
118718,1,0,1,0.0
118719,1,0,1,0.0
118720,7,0,7,0.0
118721,8,4,4,0.5
118722,5,1,4,0.2
118723,2,0,2,0.0
118724,2,0,2,0.0
118725,5,1,4,0.2
118726,1,0,1,0.0
118727,2,0,2,0.0
118728,1,0,1,0.0
118729,2,0,1,0.0
118730,6,1,2,0.16666666666666666
118731,8,0,6,0.0
118732,5,0,4,0.0
118733,8,5,3,0.625
118734,2,0,2,0.0
118735,2,0,2,0.0
118736,2,0,2,0.0
118737,4,0,2,0.0
118738,20,11,7,0.55
118739,5,2,3,0.4
118740,21,7,6,0.3333333333333333
118741,11,3,8,0.2727272727272727
118742,4,0,4,0.0
118743,2,0,2,0.0
118744,2,0,2,0.0
118745,4,0,1,0.0
118746,2,0,2,0.0
118747,1,0,1,0.0
118748,1,0,1,0.0
118749,2,0,1,0.0
118750,7,0,4,0.0
118751,3,0,3,0.0
118752,3,0,3,0.0
118753,7,3,4,0.42857142857142855
118754,5,1,2,0.2
118756,2,0,2,0.0
118757,1,1,0,1.0
118758,2,1,1,0.5
118760,1,0,1,0.0
118761,3,0,2,0.0
118762,3,0,3,0.0
118763,6,0,6,0.0
118764,8,1,2,0.125
118765,9,4,3,0.4444444444444444
118766,4,1,3,0.25
118767,4,0,3,0.0
118768,4,0,3,0.0
118769,3,0,3,0.0
118770,4,0,4,0.0
118771,2,0,2,0.0
118773,7,1,6,0.14285714285714285
118774,4,1,3,0.25
118775,1,0,1,0.0
118777,2,0,2,0.0
118778,1,0,1,0.0
118779,1,0,1,0.0
118780,5,0,4,0.0
118781,8,0,7,0.0
118782,3,0,2,0.0
118783,4,0,3,0.0
118784,3,0,3,0.0
118785,6,0,3,0.0
118786,3,0,3,0.0
118787,7,2,2,0.2857142857142857
118788,9,4,3,0.4444444444444444
118789,6,2,4,0.3333333333333333
118790,1,0,1,0.0
118791,4,0,3,0.0
118792,2,0,2,0.0
118793,6,1,4,0.16666666666666666
118794,2,0,2,0.0
118795,11,7,3,0.6363636363636364
118796,2,0,2,0.0
118797,4,0,4,0.0
118798,6,0,3,0.0
118799,2,1,1,0.5
118800,4,1,3,0.25
118801,3,0,2,0.0
118802,7,0,6,0.0
118803,5,0,3,0.0
118804,9,2,6,0.2222222222222222
118805,8,4,3,0.5
118806,1,0,1,0.0
118807,8,1,6,0.125
118808,5,0,5,0.0
118809,9,3,2,0.3333333333333333
118810,1,0,1,0.0
118811,2,0,2,0.0
118812,3,1,1,0.3333333333333333
118813,12,7,2,0.5833333333333334
118814,4,0,4,0.0
118815,2,0,2,0.0
118816,13,6,1,0.46153846153846156
118817,6,2,4,0.3333333333333333
118818,1,0,1,0.0
118819,2,0,2,0.0
118820,3,0,1,0.0
118821,5,0,3,0.0
118822,5,0,4,0.0
118823,7,2,4,0.2857142857142857
118824,2,0,2,0.0
118825,6,1,3,0.16666666666666666
118826,10,0,7,0.0
118827,5,0,4,0.0
118828,5,0,4,0.0
118829,17,5,10,0.29411764705882354
118830,6,0,6,0.0
118832,3,0,2,0.0
118833,1,0,1,0.0
118834,13,7,4,0.5384615384615384
118835,1,0,1,0.0
118836,1,0,1,0.0
118837,5,1,3,0.2
118838,1,0,1,0.0
118839,1,0,1,0.0
118840,10,2,3,0.2
118841,1,0,1,0.0
118842,5,0,4,0.0
118843,3,0,3,0.0
118844,2,0,2,0.0
118845,1,0,1,0.0
118846,8,0,8,0.0
118847,2,0,2,0.0
118848,6,2,3,0.3333333333333333
118849,6,2,4,0.3333333333333333
118850,13,0,8,0.0
118851,5,0,5,0.0
118853,7,3,2,0.42857142857142855
118854,1,0,1,0.0
118855,3,0,2,0.0
118856,7,2,1,0.2857142857142857
118857,12,1,4,0.08333333333333333
118858,6,2,4,0.3333333333333333
118859,5,2,3,0.4
118860,9,2,4,0.2222222222222222
118861,1,0,1,0.0
118862,7,0,6,0.0
118863,4,1,2,0.25
118864,9,0,4,0.0
118865,9,2,7,0.2222222222222222
118866,1,0,1,0.0
118867,6,3,3,0.5
118868,3,1,2,0.3333333333333333
118869,7,2,4,0.2857142857142857
118870,5,1,4,0.2
118871,9,0,3,0.0
118872,8,5,2,0.625
118873,2,0,2,0.0
118874,2,0,1,0.0
118875,1,0,1,0.0
118876,4,0,2,0.0
118877,5,2,3,0.4
118879,13,5,4,0.38461538461538464
118880,1,0,1,0.0
118881,1,0,1,0.0
118882,2,0,2,0.0
118883,6,0,2,0.0
118884,1,0,1,0.0
118885,31,14,12,0.45161290322580644
118886,9,4,3,0.4444444444444444
118887,1,0,1,0.0
118888,3,1,1,0.3333333333333333
118889,3,0,3,0.0
118890,7,0,7,0.0
118891,2,0,2,0.0
118892,12,1,7,0.08333333333333333
118893,1,0,1,0.0
118894,10,1,5,0.1
118895,5,1,2,0.2
118896,2,0,2,0.0
118897,2,0,2,0.0
118899,4,0,2,0.0
118900,3,1,2,0.3333333333333333
118901,2,0,2,0.0
118902,4,0,4,0.0
118903,5,0,3,0.0
118904,6,4,2,0.6666666666666666
118905,7,1,3,0.14285714285714285
118906,2,0,2,0.0
118907,2,0,2,0.0
118908,4,0,4,0.0
118909,5,4,1,0.8
118910,5,1,3,0.2
118911,5,0,3,0.0
118912,5,0,4,0.0
118913,4,1,3,0.25
118914,3,0,2,0.0
118915,14,2,8,0.14285714285714285
118916,5,1,4,0.2
118917,1,0,1,0.0
118918,3,0,2,0.0
118919,7,0,5,0.0
118920,6,3,3,0.5
118921,5,2,2,0.4
118922,5,0,3,0.0
118923,7,3,4,0.42857142857142855
118924,2,0,2,0.0
118925,12,3,3,0.25
118926,5,0,5,0.0
118927,2,1,1,0.5
118928,6,2,4,0.3333333333333333
118929,1,0,1,0.0
118930,4,0,1,0.0
118931,3,2,1,0.6666666666666666
118932,5,0,2,0.0
118933,2,0,2,0.0
118934,7,3,3,0.42857142857142855
118935,5,0,3,0.0
118936,1,0,1,0.0
118937,4,1,2,0.25
118938,6,0,6,0.0
118939,1,0,1,0.0
118940,2,0,2,0.0
118941,2,0,2,0.0
118942,1,0,1,0.0
118943,2,0,1,0.0
118944,8,0,5,0.0
118945,1,0,1,0.0
118946,6,2,4,0.3333333333333333
118947,7,0,4,0.0
118948,6,0,4,0.0
118949,6,0,6,0.0
118950,3,0,2,0.0
118951,2,0,1,0.0
118952,5,0,4,0.0
118953,14,2,5,0.14285714285714285
118954,6,2,3,0.3333333333333333
118955,13,4,6,0.3076923076923077
118956,2,0,2,0.0
118958,5,1,4,0.2
118960,5,0,2,0.0
118961,1,0,1,0.0
118962,8,0,4,0.0
118963,17,8,7,0.47058823529411764
118964,3,0,3,0.0
118965,4,0,3,0.0
118966,1,0,1,0.0
118967,1,0,1,0.0
118968,3,0,3,0.0
118969,6,0,5,0.0
118970,1,0,1,0.0
118971,4,2,2,0.5
118972,10,1,5,0.1
118973,8,1,4,0.125
118974,1,0,1,0.0
118975,6,0,5,0.0
118976,5,0,3,0.0
118977,9,0,6,0.0
118978,5,1,1,0.2
118979,3,1,2,0.3333333333333333
118980,3,0,3,0.0
118981,1,0,1,0.0
118982,8,5,3,0.625
118983,2,0,2,0.0
118984,1,0,1,0.0
118985,5,1,2,0.2
118986,13,4,7,0.3076923076923077
118987,4,0,4,0.0
118988,5,0,3,0.0
118989,9,0,4,0.0
118990,4,0,4,0.0
118991,8,1,5,0.125
118992,9,2,3,0.2222222222222222
118993,1,0,1,0.0
118994,1,0,1,0.0
118995,11,7,4,0.6363636363636364
118996,3,0,3,0.0
118997,5,2,3,0.4
118998,11,0,6,0.0
118999,2,0,2,0.0
119000,14,1,7,0.07142857142857142
119001,5,4,1,0.8
119002,1,0,1,0.0
119003,4,0,2,0.0
119004,3,0,2,0.0
119005,15,9,3,0.6
119006,5,3,2,0.6
119007,13,0,4,0.0
119009,3,0,3,0.0
119010,6,0,5,0.0
119011,4,2,2,0.5
119012,5,0,4,0.0
119014,10,1,3,0.1
119015,3,0,2,0.0
119016,2,0,2,0.0
119017,6,1,3,0.16666666666666666
119018,4,2,2,0.5
119019,12,4,5,0.3333333333333333
119020,1,0,1,0.0
119022,4,0,4,0.0
119025,4,2,2,0.5
119026,2,0,2,0.0
119027,2,0,2,0.0
119028,2,0,2,0.0
119029,2,0,2,0.0
119030,3,0,2,0.0
119031,2,0,2,0.0
119032,5,2,2,0.4
119033,2,0,2,0.0
119034,4,0,4,0.0
119035,4,1,3,0.25
119036,9,2,4,0.2222222222222222
119037,1,0,1,0.0
119038,1,0,1,0.0
119039,7,1,5,0.14285714285714285
119040,2,0,2,0.0
119041,3,0,2,0.0
119042,13,1,11,0.07692307692307693
119043,3,0,2,0.0
119044,10,4,5,0.4
119045,8,0,5,0.0
119046,4,0,4,0.0
119047,3,0,2,0.0
119048,7,0,6,0.0
119049,1,0,1,0.0
119050,7,0,7,0.0
119051,4,1,2,0.25
119052,14,2,4,0.14285714285714285
119053,8,2,5,0.25
119054,4,0,1,0.0
119055,1,0,1,0.0
119056,1,0,1,0.0
119057,3,0,1,0.0
119058,3,0,3,0.0
119059,7,1,5,0.14285714285714285
119060,2,0,2,0.0
119061,2,0,1,0.0
119062,9,1,6,0.1111111111111111
119063,11,7,2,0.6363636363636364
119064,3,0,2,0.0
119065,11,3,4,0.2727272727272727
119066,9,2,3,0.2222222222222222
119067,4,0,1,0.0
119068,2,0,2,0.0
119069,6,0,5,0.0
119070,2,0,2,0.0
119071,5,4,1,0.8
119072,6,1,5,0.16666666666666666
119073,5,2,2,0.4
119074,8,0,6,0.0
119075,21,16,4,0.7619047619047619
119076,5,0,4,0.0
119077,1,0,1,0.0
119078,1,0,1,0.0
119079,5,2,3,0.4
119080,1,0,1,0.0
119081,4,0,2,0.0
119082,4,1,2,0.25
119083,6,0,5,0.0
119084,7,0,4,0.0
119086,1,0,1,0.0
119087,1,0,1,0.0
119088,4,0,3,0.0
119089,3,0,3,0.0
119090,6,1,5,0.16666666666666666
119091,18,5,6,0.2777777777777778
119092,6,1,4,0.16666666666666666
119093,1,0,1,0.0
119094,5,0,5,0.0
119095,5,1,3,0.2
119096,9,3,3,0.3333333333333333
119097,6,0,6,0.0
119098,5,0,4,0.0
119100,3,0,3,0.0
119101,2,1,1,0.5
119102,13,5,8,0.38461538461538464
119103,2,0,1,0.0
119104,4,0,4,0.0
119105,2,0,2,0.0
119106,5,1,4,0.2
119107,10,3,6,0.3
119108,9,4,5,0.4444444444444444
119109,2,0,2,0.0
119110,1,0,1,0.0
119111,1,0,1,0.0
119112,9,1,2,0.1111111111111111
119113,2,0,2,0.0
119114,4,0,4,0.0
119115,2,0,2,0.0
119116,9,0,7,0.0
119117,15,4,7,0.26666666666666666
119118,4,0,3,0.0
119119,4,0,4,0.0
119120,2,0,1,0.0
119121,6,0,4,0.0
119122,2,0,2,0.0
119123,3,0,2,0.0
119124,3,0,3,0.0
119125,1,0,1,0.0
119126,4,0,3,0.0
119127,1,0,1,0.0
119128,26,12,9,0.46153846153846156
119129,3,1,2,0.3333333333333333
119130,2,0,2,0.0
119131,6,1,4,0.16666666666666666
119132,9,1,5,0.1111111111111111
119133,2,0,2,0.0
119134,2,0,1,0.0
119135,1,0,1,0.0
119136,8,0,6,0.0
119137,2,0,2,0.0
119138,3,0,2,0.0
119139,10,1,4,0.1
119140,3,0,3,0.0
119141,1,0,1,0.0
119144,7,0,7,0.0
119145,1,0,1,0.0
119146,4,0,3,0.0
119147,5,0,3,0.0
119148,2,0,2,0.0
119149,3,1,1,0.3333333333333333
119150,2,0,2,0.0
119151,8,1,7,0.125
119152,5,0,5,0.0
119153,3,0,3,0.0
119154,1,0,1,0.0
119155,22,16,6,0.7272727272727273
119156,18,7,6,0.3888888888888889
119157,1,0,1,0.0
119158,1,0,1,0.0
119159,2,0,2,0.0
119160,1,0,1,0.0
119161,2,0,1,0.0
119162,1,0,1,0.0
119163,5,2,2,0.4
119164,17,3,4,0.17647058823529413
119165,2,0,2,0.0
119166,4,1,3,0.25
119167,1,0,1,0.0
119168,1,0,1,0.0
119169,8,2,4,0.25
119170,5,2,2,0.4
119171,9,2,3,0.2222222222222222
119172,2,1,1,0.5
119173,2,0,2,0.0
119175,4,0,4,0.0
119177,5,0,2,0.0
119178,5,0,5,0.0
119179,2,0,2,0.0
119180,4,0,4,0.0
119182,7,0,1,0.0
119183,2,0,2,0.0
119185,5,1,2,0.2
119186,5,0,3,0.0
119187,2,0,2,0.0
119188,1,0,1,0.0
119189,10,1,8,0.1
119190,7,0,7,0.0
119191,6,0,6,0.0
119192,1,0,1,0.0
119193,4,0,2,0.0
119194,3,0,2,0.0
119195,1,0,1,0.0
119196,7,0,6,0.0
119199,4,1,1,0.25
119200,2,1,1,0.5
119201,1,0,1,0.0
119202,5,0,4,0.0
119203,6,2,3,0.3333333333333333
119204,5,0,4,0.0
119205,6,0,6,0.0
119206,3,0,2,0.0
119207,11,1,10,0.09090909090909091
119208,5,0,5,0.0
119209,5,0,2,0.0
119210,1,0,1,0.0
119211,5,0,4,0.0
119212,8,2,4,0.25
119213,2,0,1,0.0
119214,5,2,2,0.4
119215,4,0,4,0.0
119216,3,0,3,0.0
119217,6,1,4,0.16666666666666666
119218,4,1,2,0.25
119219,3,1,2,0.3333333333333333
119220,7,1,5,0.14285714285714285
119221,17,7,6,0.4117647058823529
119223,7,1,5,0.14285714285714285
119224,8,3,4,0.375
119225,2,0,2,0.0
119226,9,0,8,0.0
119227,4,0,3,0.0
119228,2,0,2,0.0
119229,2,0,2,0.0
119230,2,1,1,0.5
119231,1,0,1,0.0
119232,1,0,1,0.0
119233,4,0,3,0.0
119234,16,0,8,0.0
119235,12,1,9,0.08333333333333333
119236,2,0,2,0.0
119237,1,0,1,0.0
119238,5,0,3,0.0
119239,5,0,5,0.0
119240,20,5,14,0.25
119241,4,0,3,0.0
119242,1,0,1,0.0
119243,4,1,3,0.25
119244,1,0,1,0.0
119245,9,4,5,0.4444444444444444
119246,8,0,6,0.0
119247,5,2,3,0.4
119248,14,4,9,0.2857142857142857
119249,4,0,4,0.0
119250,7,2,2,0.2857142857142857
119251,7,1,3,0.14285714285714285
119252,4,0,3,0.0
119253,7,0,3,0.0
119254,1,0,1,0.0
119255,2,0,2,0.0
119256,7,0,4,0.0
119257,6,2,4,0.3333333333333333
119258,5,0,3,0.0
119259,8,0,8,0.0
119260,1,0,1,0.0
119261,1,0,1,0.0
119262,3,0,2,0.0
119263,4,0,3,0.0
119264,4,1,3,0.25
119265,1,0,1,0.0
119266,5,1,2,0.2
119267,1,0,1,0.0
119268,3,0,3,0.0
119269,3,1,2,0.3333333333333333
119270,9,2,1,0.2222222222222222
119271,6,2,3,0.3333333333333333
119272,1,0,1,0.0
119273,6,4,1,0.6666666666666666
119274,7,1,5,0.14285714285714285
119275,4,1,3,0.25
119276,6,1,1,0.16666666666666666
119277,1,0,1,0.0
119278,5,2,3,0.4
119279,4,0,4,0.0
119280,2,0,2,0.0
119281,8,0,6,0.0
119282,5,2,3,0.4
119283,7,0,7,0.0
119284,2,0,2,0.0
119285,3,0,3,0.0
119286,7,2,5,0.2857142857142857
119287,1,0,1,0.0
119288,4,0,4,0.0
119289,5,0,3,0.0
119290,5,0,5,0.0
119291,2,0,2,0.0
119292,2,0,2,0.0
119293,15,9,6,0.6
119294,8,0,4,0.0
119295,6,3,3,0.5
119296,14,2,5,0.14285714285714285
119297,2,0,1,0.0
119298,1,0,1,0.0
119299,5,1,4,0.2
119300,4,0,4,0.0
119301,1,0,1,0.0
119302,2,0,2,0.0
119303,6,1,5,0.16666666666666666
119304,8,0,7,0.0
119305,2,0,2,0.0
119306,7,2,2,0.2857142857142857
119307,5,0,2,0.0
119308,1,0,1,0.0
119310,6,2,3,0.3333333333333333
119311,3,2,1,0.6666666666666666
119312,1,0,1,0.0
119313,2,0,2,0.0
119314,4,0,4,0.0
119315,8,5,3,0.625
119316,13,3,5,0.23076923076923078
119317,3,1,2,0.3333333333333333
119318,7,0,6,0.0
119319,10,0,9,0.0
119320,3,0,3,0.0
119321,4,0,4,0.0
119322,4,0,4,0.0
119323,4,0,2,0.0
119324,2,0,2,0.0
119325,7,0,4,0.0
119326,1,0,1,0.0
119327,2,1,1,0.5
119328,5,2,3,0.4
119329,2,0,2,0.0
119330,2,0,2,0.0
119331,7,0,4,0.0
119332,8,0,8,0.0
119333,1,0,1,0.0
119334,5,1,4,0.2
119335,2,0,2,0.0
119336,13,0,8,0.0
119337,7,0,5,0.0
119338,10,3,7,0.3
119339,11,5,2,0.45454545454545453
119340,5,1,2,0.2
119341,4,0,3,0.0
119342,4,0,2,0.0
119343,13,3,5,0.23076923076923078
119344,1,0,1,0.0
119345,1,0,1,0.0
119346,6,1,5,0.16666666666666666
119347,11,3,5,0.2727272727272727
119348,8,0,7,0.0
119349,5,1,2,0.2
119350,1,0,1,0.0
119351,2,0,2,0.0
119352,9,1,6,0.1111111111111111
119353,1,0,1,0.0
119354,1,0,1,0.0
119355,3,0,3,0.0
119356,5,0,5,0.0
119357,14,1,5,0.07142857142857142
119359,1,0,1,0.0
119360,2,1,1,0.5
119361,7,0,3,0.0
119362,17,7,8,0.4117647058823529
119363,15,2,7,0.13333333333333333
119364,1,0,1,0.0
119365,1,0,1,0.0
119366,1,0,1,0.0
119367,7,0,5,0.0
119368,5,0,5,0.0
119369,2,0,2,0.0
119370,2,0,2,0.0
119371,1,0,1,0.0
119372,5,0,5,0.0
119373,4,0,4,0.0
119374,3,0,3,0.0
119375,7,1,2,0.14285714285714285
119376,17,1,11,0.058823529411764705
119377,3,0,2,0.0
119378,1,0,1,0.0
119379,2,0,2,0.0
119380,7,1,5,0.14285714285714285
119381,1,0,1,0.0
119383,1,0,1,0.0
119384,6,1,2,0.16666666666666666
119385,2,0,1,0.0
119386,1,0,1,0.0
119387,2,0,2,0.0
119388,5,0,4,0.0
119389,9,1,3,0.1111111111111111
119390,10,0,10,0.0
119391,3,0,2,0.0
119392,1,0,1,0.0
119393,27,11,9,0.4074074074074074
119394,2,0,1,0.0
119395,7,0,5,0.0
119396,5,1,3,0.2
119397,4,0,2,0.0
119398,7,0,4,0.0
119399,2,0,2,0.0
119400,2,0,2,0.0
119401,1,0,1,0.0
119402,8,1,6,0.125
119403,1,0,1,0.0
119404,7,5,1,0.7142857142857143
119405,2,0,2,0.0
119406,10,0,5,0.0
119407,3,0,3,0.0
119408,3,0,3,0.0
119409,1,0,1,0.0
119410,6,0,6,0.0
119411,2,0,1,0.0
119412,3,0,1,0.0
119413,3,2,1,0.6666666666666666
119414,9,2,5,0.2222222222222222
119415,2,1,1,0.5
119416,1,0,1,0.0
119417,1,0,1,0.0
119418,6,0,5,0.0
119419,7,2,5,0.2857142857142857
119420,8,5,3,0.625
119421,9,7,2,0.7777777777777778
119422,19,14,4,0.7368421052631579
119423,4,0,4,0.0
119424,14,1,9,0.07142857142857142
119425,10,1,9,0.1
119426,5,0,3,0.0
119427,1,0,1,0.0
119428,1,0,1,0.0
119429,5,1,2,0.2
119430,2,1,1,0.5
119431,7,0,3,0.0
119432,5,1,3,0.2
119433,2,0,2,0.0
119434,3,0,3,0.0
119435,11,2,4,0.18181818181818182
119436,3,1,1,0.3333333333333333
119437,10,1,9,0.1
119438,7,2,5,0.2857142857142857
119439,5,1,4,0.2
119440,14,4,7,0.2857142857142857
119441,2,0,2,0.0
119442,2,0,2,0.0
119443,2,0,2,0.0
119444,1,0,1,0.0
119445,5,0,5,0.0
119446,4,0,2,0.0
119447,4,0,3,0.0
119449,2,0,2,0.0
119450,11,3,3,0.2727272727272727
119451,4,0,4,0.0
119452,1,0,1,0.0
119453,3,0,3,0.0
119454,2,1,1,0.5
119455,9,3,4,0.3333333333333333
119456,12,3,3,0.25
119457,12,5,6,0.4166666666666667
119458,2,0,1,0.0
119459,8,0,5,0.0
119460,6,0,5,0.0
119461,1,0,1,0.0
119462,3,1,2,0.3333333333333333
119464,3,0,3,0.0
119465,11,3,8,0.2727272727272727
119466,1,0,1,0.0
119467,1,0,1,0.0
119468,2,0,2,0.0
119469,6,0,4,0.0
119470,2,0,2,0.0
119471,5,2,3,0.4
119472,14,7,6,0.5
119473,3,0,2,0.0
119474,14,5,4,0.35714285714285715
119475,1,0,1,0.0
119476,4,2,1,0.5
119477,4,0,2,0.0
119478,5,1,3,0.2
119479,3,0,2,0.0
119480,14,1,11,0.07142857142857142
119481,4,1,2,0.25
119482,17,1,6,0.058823529411764705
119483,6,0,6,0.0
119484,12,0,5,0.0
119485,3,0,3,0.0
119486,2,0,2,0.0
119487,6,1,2,0.16666666666666666
119488,1,0,1,0.0
119489,4,1,3,0.25
119490,8,1,4,0.125
119491,2,0,2,0.0
119492,6,0,6,0.0
119493,1,0,1,0.0
119494,2,0,2,0.0
119495,10,3,4,0.3
119496,6,1,4,0.16666666666666666
119497,1,0,1,0.0
119498,3,0,3,0.0
119499,11,7,4,0.6363636363636364
119500,2,0,2,0.0
119501,3,0,2,0.0
119502,3,1,2,0.3333333333333333
119503,7,0,5,0.0
119504,3,0,3,0.0
119505,1,0,1,0.0
119506,3,0,3,0.0
119507,3,0,3,0.0
119509,4,1,3,0.25
119510,1,0,1,0.0
